id,M15_1_Ndata,M15_1_amplitude,M15_1_chi2/N,M15_1_data_avg_err,M15_1_dec,M15_1_dist,M15_1_fname,M15_1_period,M15_1_period_err,M15_1_ra,M15_2_Ndata,M15_2_amplitude,M15_2_chi2/N,M15_2_data_avg_err,M15_2_dec,M15_2_dist,M15_2_fname,M15_2_period,M15_2_period_err,M15_2_ra,M15_3_Ndata,M15_3_amplitude,M15_3_chi2/N,M15_3_data_avg_err,M15_3_dec,M15_3_dist,M15_3_fname,M15_3_period,M15_3_period_err,M15_3_ra,M15_4_Ndata,M15_4_amplitude,M15_4_chi2/N,M15_4_data_avg_err,M15_4_dec,M15_4_dist,M15_4_fname,M15_4_period,M15_4_period_err,M15_4_ra,period,period_err,amplitude,N_data,chi2/N,data_mag_mean_err,dist_to_GCVS_deg,field,pick_method,H&M_id,ra,dec,p_corwin,p_silbermann,p_ferro,p_siegel,priors_mag_upper,priors_mag_lower,priors_period_guess,p1,p2,p_bailey,p_wemple,p_filippenko,p_hogg,confidences,err_cut,periors_mag_lower,mean_mag,type,pf,A1,Af
V111,112.0,0.2373243674798147,0.09422856545165514,0.035583892617449625,12.1674214,0.97646208002784,080.dat,0.3869137589461846,9.952029866934684e-08,322.50477739999997,,,,,,,,,,,138.0,1.1573365040620909,0.2463398483452893,0.03977124183006536,12.167405300000002,0.8827719602968239,084.dat,0.5801234199561737,1.8292565068159305e-07,322.5048275,,,,,,,,,,,0.3781301628892052,7.452388595009225e-08,0.3279999999999981,138.0,0.2463398483452893,0.03977124183006536,0.8827719602968239,M15_3,Ndata,M15_3_084,322.5048275,12.167405300000002,0.4089,,,,16.0,,,0.3781301628892052,0.5063210224854096,,,,,1.0,0.03256110021688568,,16.303804347826084,RRc,0.5063210181640261,0.3404591131340382,0.2994485864619634
V112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V113,117.0,0.14195952214100593,0.09281747912694192,0.00944705882352939,12.0980089,0.5467699747779424,058.dat,0.6840191027423767,1.661431457255114e-05,322.4947396,65.0,0.17453210492031346,0.049433550942812716,0.011504950495049434,12.0981009,1.181964334545957,013.dat,0.7713777992216228,3.604545603907456e-07,322.49453969999996,,,,,,,,,,,,,,,,,,,,,0.4061805667812245,8.335193788157281e-08,0.09700000000000003,117.0,0.09281747912694192,0.00944705882352939,0.5467699747779424,M15_1,Ndata,M15_1_058,322.4947396,12.0980089,,0.40603,,0.4059446,,15.81,,0.4061805667812245,0.5582126654787973,,,,0.40603,1.0,0.01130764994141598,,15.730420560747664,RRc,0.5582128564589933,0.14522662486177929,0.10171439562746264
V114,,,,,,,,,,,,,,,12.1766953,,015.dat,,,322.4952187,118.0,1.4391242798642612,4.101254071221228,0.03635172413793104,12.1776781,0.3549957557050425,059.dat,0.4803091147386213,1.128377953536885e-06,322.4935248,74.0,1.3241621958894123,0.4990538189010881,0.03452475247524756,12.177638,0.3680738499594969,046.dat,0.47478764083385,1.1559626467949633e-07,322.4935246,0.3459335282049453,9.329471217398994e-08,0.392,118.0,4.101254071221228,0.03635172413793104,0.3549957557050425,M15_3,Ndata,M15_3_059,322.4935248,12.1776781,0.3579,,,,15.0,,,0.3459335282049453,,,,,,1.0,0.07561977398009481,,15.58872,RRc,0.4763962001043698,45.45301625259013,45.531984526260565
V115,119.0,1.209085565018713,0.6511346039149135,0.044658536585365866,12.1646913,2.410625570684122,008.dat,0.5741436561964071,1.2056033084976867e-07,322.49622769999996,75.0,0.39282833398150174,0.3424844526294717,0.04271559633027525,12.1647715,2.4773496521559624,009.dat,0.2501017485111712,6.008558170928242e-08,322.4962411,103.0,0.914949861758334,0.6891765365446436,0.044358620689655216,12.1647075,2.576361116689739,006.dat,0.5341946842456164,1.5711337045494955e-07,322.4961836,65.0,0.4918415581903464,0.268143729714077,0.04452325581395344,12.164707199999999,2.742816117055166,006.dat,0.6491233000340473,2.952081183755208e-07,322.4961336,2.7122862916628945,3.7875501441820815e-06,0.2110000000000008,119.0,0.6511346039149135,0.044658536585365866,2.410625570684122,M15_1,Ndata,M15_1_008,322.49622769999996,12.1646913,,,,,12.6,13.0,,1.9997826051871133,,,,,,0.0,0.053413402658151296,,12.86380459770115,??,2.7122862916628945,0.2569614067887258,0.2922234951533351
V116,136.0,0.10767292083588664,0.05275643707478861,0.016811764705882394,12.153167199999999,2.388782767316597,004.dat,0.9040378953629574,8.175245509122406e-07,322.4970226000001,57.0,0.18016828574894994,0.02223942896407668,0.015182926829268271,12.153026400000002,3.769702977522945,058.dat,0.32998404395125736,5.892686185643787e-08,322.49663119999997,,,,,,,,,,,,,,,,,,,,,0.9656899257457888,3.7086166534661883e-07,0.08400000000000013,136.0,0.05275643707478861,0.016811764705882394,2.388782767316597,M15_1,Ndata,M15_1_004,322.4970226000001,12.153167199999999,,,,0.6137645,,12.98,,0.7064786173108204,,,,,,0.0,0.020119059777695854,,12.918573643410854,??,0.9656899257457888,0.1248845704985566,0.14282835433033725
V117,,,,,12.1570781,,015.dat,,,322.4992409,,,,,,,,,,,100.0,0.25094972575922725,0.02551801137120984,0.018055045871559625,12.157071,7.679626608742722,009.dat,0.6628810824844861,2.7754928727070215e-07,322.4992433000001,,,,,,,,,,,0.9941967081346892,3.0640886044138733e-07,0.05299999999999955,100.0,0.02551801137120984,0.018055045871559625,7.679626608742722,M15_3,Ndata,M15_3_009,322.4992433000001,12.157071,0.6869,,,,,13.45,,0.7446365231145641,,,,,,0.0,0.026860028354346185,,13.364040404040404,??,0.9941967081346892,0.09365197156299844,0.1225006945911069
V118,,,,,,,,,,,,,,,,,,,,,120.0,1.980117217339929,2.2170838442943883,0.029624203821656037,12.182072199999999,0.5911280135680176,037.dat,0.22401467200321865,3.0330031086899976e-08,322.4981126,62.0,0.43887336312293,0.09197792051607144,0.02710714285714284,12.1820701,0.7219131116050412,011.dat,0.7396103714420318,2.813400554383549e-07,322.4980702000001,0.2999957717287329,7.841509234484582e-08,0.5939999999999999,120.0,2.2170838442943883,0.029624203821656037,0.5911280135680176,M15_3,Ndata,M15_3_037,322.4981126,12.182072199999999,0.3,,,0.2999837,14.5,,,0.2999957717287329,0.5425871585420121,,,,,1.0,,,15.349029850746266,RRc,0.4145955491926985,0.4757836843770704,0.4981940867037071
V119,97.0,0.3119842770690173,0.10732933941205576,0.02808510638297871,12.1698529,5.4693927000756695,039.dat,0.2279009054572603,2.80993280819372e-08,322.4996398,,,,,,,,,,,126.0,2.4322935665882195,0.091772051511815,0.034789115646258466,12.1697359,5.106880772824576,021.dat,0.760769464164432,2.650294660668572e-07,322.49747149999996,,,,,12.1692905,,052.dat,,,322.4986475,0.7331843521941044,2.93063579370847e-07,0.0909999999999998,126.0,0.091772051511815,0.034789115646258466,5.106880772824576,M15_3,Ndata,M15_3_021,322.49747149999996,12.1697359,0.4406,,,,14.0,14.49,,0.5366323406505507,,,,,,0.0,0.029305831442033192,,14.369532467532467,??,0.7331843521941044,0.14061856171437448,0.1604769150096299
V120,113.0,0.7666275731751622,0.1802953976193641,0.027789808917197456,12.166938,4.193891982112962,017.dat,0.31009176494598434,4.3866573108088284e-08,322.5025181000001,,,,,,,,,,,122.0,1.1394226778356398,0.2419387423941141,0.026096153846153863,12.1669454,4.215516964038234,012.dat,0.5689966410103359,1.001449372952541e-06,322.5025196,,,,,,,,,,,,,0.23199999999999985,122.0,0.2419387423941141,0.026096153846153863,4.215516964038234,M15_3,Ndata,M15_3_012,322.5025196,12.1669454,,,,,13.2,,,,0.5425871585420121,,,,,1.0,,,13.422068702290078,,,,
V121,,,,,,,,,,,,,,,,,,,,,84.0,0.05136456538772727,0.018058447005971368,0.0062156862745097975,12.2092918,0.4363408497140944,005.dat,0.8312007110360938,4.088902332493785e-07,322.4840091,115.0,0.056367443606424324,0.027032970336036542,0.00879508196721306,12.209302099999999,0.4817985617664818,007.dat,0.5403813934521255,2.714878353865988e-07,322.4839791,0.2422340094475433,3.03905592468027e-08,0.007000000000000173,115.0,0.027032970336036542,0.00879508196721306,0.4817985617664818,M15_4,Ndata,M15_4_007,322.4839791,12.209302099999999,,,,,13.09,13.167,,0.2422340094475433,,,,,,0.0,0.020480114094381267,,13.126747747747748,??,0.33727109126701604,0.05318039356396298,0.052891361927660085
V122,59.0,0.1916370493013737,0.012907917401861507,0.012070422535211246,12.174035,0.6035115689070748,040.dat,0.3641631710296997,5.904390958715067e-08,322.5659904,,,,,,,,,,,151.0,0.058578240469985936,0.024151536901205136,0.010371069182389931,12.174053500000001,0.5578874514698525,033.dat,0.6342006205136266,1.8443574342155704e-06,322.5659927,,,,,,,,,,,0.5741492005496489,1.2495990412314827e-07,0.04400000000000098,151.0,0.024151536901205136,0.010371069182389931,0.5578874514698525,M15_3,Ndata,M15_3_033,322.5659927,12.174053500000001,,,,,,15.08,,0.4218293856205144,,,,,0.087004,0.0,0.024783918733751388,,15.020822368421054,??,0.5741492005496489,0.08517305088824756,0.10127718336810963
V123,,,,,,,,,,,113.0,0.044663596377070285,0.02396702927026159,0.010037267080745378,12.1647648,0.4361567830439072,007.dat,0.7154980351439247,4.27553953718287e-06,322.4288978,,,,,,,,,,,99.0,0.05085234299912855,0.014142489210430103,0.0120673076923077,12.1647949,0.4702183450556495,014.dat,0.404215091471631,1.634537714246169e-07,322.4288723,0.7154980351439247,4.27553953718287e-06,0.03600000000000009,113.0,0.02396702927026159,0.010037267080745378,0.4361567830439072,M15_2,Ndata,M15_2_007,322.4288978,12.1647648,,,,,,,,0.5276866186728615,,,,,,1.0,,,15.315695652173913,RRab,0.7154980351439247,0.07585507748314235,0.09843404869567962
V124,,,,,,,,,,,156.0,0.039344784026134505,0.022570484739858152,0.009932926829268295,12.1112755,0.26332571729572624,005.dat,0.9524386770466146,3.843767636581773e-06,322.4589318,,,,,,,,,,,,,,,,,,,,,,,0.045999999999999874,156.0,0.022570484739858152,0.009932926829268295,0.26332571729572624,M15_2,Ndata,M15_2_005,322.4589318,12.1112755,,,,,,,,,,,,,,1.0,,,15.341401273885353,,,,
V125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V126,,,,,,,,,,,,,,,,,,,,,,,,,12.167359199999998,,081.dat,,,322.5444332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V127,,,,,,,,,,,,,,,,,,,,,,,,,12.192426800000002,,029.dat,,,322.5870882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V128,114.0,1.4247079764850739,0.4087162367715061,0.060797546012269964,12.1668067,1.8296017288278144,000.dat,0.9286305914951276,4.464645367959439e-07,322.4930389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5710000000000002,114.0,0.4087162367715061,0.060797546012269964,1.8296017288278144,M15_1,Ndata,M15_1_000,322.4930389,12.1668067,0.3892,,,,11.6,12.6,,,,,,,,1.0,0.0698659740329653,,12.170742574257426,,,,
V129,116.0,0.7095400646804872,0.18989578344376376,0.02482634730538924,12.162906300000001,4.7940952793273635,006.dat,0.5801776093257671,1.9357989970247713e-07,322.4922193999999,,,,,12.1623872,,040.dat,,,322.490737,112.0,0.3193933761285628,0.0657898919501667,0.023857142857142903,12.1629246,4.661090577718476,003.dat,0.2608130690425958,1.535708433412777e-07,322.4921865,71.0,1.926744439155384,2.499902279380228,0.046288888888888886,12.1624265,4.230434601774965,037.dat,0.4640460982468102,2.675145942827407e-07,322.491489,0.2200683649184486,3.50377702507391e-08,0.10699999999999983,112.0,0.0657898919501667,0.023857142857142903,4.661090577718476,M15_3,chi2/N,M15_3_003,322.4921865,12.1629246,0.6895,,,,12.9,,,0.2200683649184486,,,,,,0.0,0.02869879883966182,,13.091964601769913,??,0.29760975102886905,0.13426291762487352,0.11152801582589866
V130,139.0,0.12675836109619354,0.07818640796474845,0.02521568627450982,12.164621499999999,0.7613810729300069,018.dat,0.9123941410718508,6.981073903810795e-07,322.4911372,122.0,0.3124994503050917,0.08593381682594027,0.021330769230769257,12.1646665,1.009657509755444,019.dat,0.6347560997782614,2.5082096927962896e-07,322.4912137,,,,,12.1646508,,011.dat,,,322.491143,82.0,0.2610123488679452,0.02573062978441864,0.02215686274509809,12.164638,0.801062613326063,015.dat,0.6702724001561787,2.245235693782895e-07,322.4911068,,,0.10000000000000014,139.0,0.07818640796474845,0.02521568627450982,0.7613810729300069,M15_1,Ndata,M15_1_018,322.4911372,12.164621499999999,0.6456,,,,,13.53,,,0.5425871585420121,,,,,1.0,,,13.4436935483871,,,,
V131,,,,,,,,,,,,,,,,,,,,,87.0,0.2265653058282151,0.04624410537171041,0.060256637168141586,12.1666701,3.0963330735976577,017.dat,0.2661515038451497,1.7496059603831367e-07,322.49021039999997,,,,,,,,,,,,,0.2579999999999996,87.0,0.04624410537171041,0.060256637168141586,3.0963330735976577,M15_3,Ndata,M15_3_017,322.49021039999997,12.1666701,0.3774,,,,,,,,,,,,,1.0,,,13.952041666666664,,,,
V132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4002,,,,,,,,,,,,,1.0,,,,,,,
V133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6248,,,,,,,,,,,,,1.0,,,,,,,
V135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7232,,,,,,,,,,,,,1.0,,,,,,,
V137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5388,,,,,,,,,,,,,1.0,,,,,,,
V138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7290000000000001,,,,,,,,,,,,,1.0,,,,,,,
V139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3239,,,,,,,,,,,,,1.0,,,,,,,
V140,73.0,2.248553173624728,1.4904989006850298,0.06179120879120885,12.167292999999999,0.15173054246364506,009.dat,0.2354491875922976,2.9098991883598815e-08,322.4942625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.776476681020266,1.108842551561989e-06,0.34500000000000114,73.0,1.4904989006850298,0.06179120879120885,0.15173054246364506,M15_1,Ndata,M15_1_009,322.4942625,12.167292999999999,,,,,12.9,13.4,,1.307615474136219,,,,,,1.0,0.06983863568306445,,13.089604166666666,Cepheid,1.776476681020266,0.26838638660981395,0.4367116237994786
V141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3644,,,,,,,,,,,,,1.0,,,,,,,
V142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2266,,,,,,,,,,,,,1.0,,,,,,,
V143,118.0,0.2090976874587671,0.12396588122375694,0.03813496932515334,12.1611793,3.8750924611687734,037.dat,0.4225597262444537,1.1580663394516733e-07,322.4946162,86.0,0.3168767277797269,0.12902268586097165,0.03898425196850388,12.161207899999999,3.8522800978393614,053.dat,0.9856801991584838,4.295733834937477e-06,322.4946740000001,90.0,0.6433285424187893,0.14174348640220494,0.04180314960629918,12.1611786,3.82105724555812,030.dat,0.9787041250789559,4.000258328851419e-07,322.4945647,56.0,0.3470892595066655,0.0629322564612816,0.03979999999999997,12.1611771,3.7984090729104114,061.dat,0.5691719495144043,4.128450718904646e-06,322.49453619999997,0.6948556068642824,5.447723887262453e-07,0.23599999999999935,118.0,0.12396588122375694,0.03813496932515334,3.8750924611687734,M15_1,Ndata,M15_1_037,322.4946162,12.1611793,,,,,14.65,14.95,,0.5232359276908292,,,,,,0.0,,,14.802914529914535,??,0.6948556068642824,0.3342931063465677,0.28796135781781906
V144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2985,,,,,,,,,,,,,1.0,,,,,,,
V145,120.0,0.14243891627271132,0.060078513139727424,0.021788079470198705,12.1673926,0.8347655765909912,016.dat,0.2684729448164335,4.855122102734793e-08,322.4972599,69.0,0.9373845066583628,0.046320879521304086,0.022770114942528712,12.1674375,0.5615163278884945,034.dat,0.5875547614207991,1.7058319283693467e-07,322.4971816000001,144.0,0.2383322405653239,0.17757717547293245,0.02204575163398695,12.167409,0.7931159961400251,008.dat,0.6337625389380541,6.6373290838258475e-06,322.4972628,71.0,0.2954917453277215,0.0645920023481631,0.019966292134831424,12.1673905,0.7921029011391774,010.dat,0.26763506620768035,1.7051583916453516e-07,322.49723339999997,0.42257074002198464,1.679317432768499e-07,0.16300000000000076,144.0,0.17757717547293245,0.02204575163398695,0.7931159961400251,M15_3,Ndata,M15_3_008,322.4972628,12.167409,0.4182,,,,,13.5,,0.42257074002198464,,,,,,0.0,,,13.38277037037037,??,0.5773206418589389,0.2430916604889788,0.20164092080623766
V146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V147,102.0,1.3999131894580241,0.34384741449307005,0.04612765957446805,12.1657007,3.471196332303641,010.dat,1.0858327724832952,6.417362921308961e-07,322.49579869999997,76.0,0.9920846464691202,0.1850333814594908,0.04694339622641513,12.1657224,3.6796578090170224,012.dat,0.2607725463676279,1.6588933814429624e-07,322.4959355,98.0,0.8627415952700712,0.15623179792228026,0.04503623188405801,12.165697699999999,3.5531614515484637,007.dat,1.2500555002662,1.4059491772992632e-06,322.49583789999997,61.0,1.0805745380197092,0.11432642671193285,0.04603614457831324,12.1656898,3.5025859212568933,008.dat,0.42251606926189456,8.806105993064408e-08,322.4957974,3.0724842427812904,9.816239580989574e-06,0.10699999999999983,61.0,0.11432642671193285,0.04603614457831324,3.5025859212568933,M15_4,chi2/N,M15_4_008,322.4957974,12.1656898,,,,,12.86,13.08,,2.264120962495126,,,,,,0.0,0.04944630461336349,,12.964846153846155,??,3.0724842427812904,0.4989626874714279,0.5018320567501213
V148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V149,120.0,0.17393303480818112,0.05460923610595403,0.03338028169014092,12.1689375,1.6054503482849116,022.dat,0.6648399604089003,3.095736960907062e-07,322.4940997,85.0,0.3139734547715349,0.028189715562887917,0.030820754716981067,12.1689715,1.8814709779130536,022.dat,0.4945379715202597,1.9542406975474056e-07,322.4942043,,,,,,,,,,,,,,,,,,,,,,,0.08900000000000091,120.0,0.05460923610595403,0.03338028169014092,1.6054503482849116,M15_1,Ndata,M15_1_022,322.4940997,12.1689375,,,,,,13.64,,,,,,,,1.0,0.03761735135833617,,13.553533333333334,,,,
V150,108.0,0.3261488177903775,0.14893872382329934,0.03758741258741264,12.1714326,4.155563248027809,012.dat,0.2115374392900347,3.161548050582157e-08,322.4950052,76.0,0.2759727728650017,0.06432342654950655,0.035099009900990095,12.1715171,4.401163553097085,024.dat,0.4584797376741209,8.79224692357868e-07,322.49491739999996,114.0,0.3129861706565791,0.14569815603048966,0.03368589743589745,12.171465199999998,4.235817381409902,013.dat,1.0432005014463643,1.13496730012595e-05,322.4949537,62.0,0.3389548174273447,0.07693819882974268,0.03271717171717172,12.171461599999999,4.207491066538067,017.dat,1.1749232088801942,1.0476772931874984e-05,322.4949258,1.0432005014463643,1.13496730012595e-05,0.2980000000000005,114.0,0.14569815603048966,0.03368589743589745,4.235817381409902,M15_3,Ndata,M15_3_013,322.4949537,12.171465199999998,,,,,,,,0.7795249576352109,,,,,,0.0,,,13.148673469387756,??,1.0432005014463643,0.331266922379319,0.31567553102896184
V152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
V154,94.0,0.4023021637432862,0.15966907338901634,0.04242857142857146,12.1712073,4.053970231880546,011.dat,0.3282574811154512,7.006942953184722e-08,322.49136489999995,93.0,0.43515695148680855,0.2838848802093298,0.047931034482758685,12.170816199999999,2.316553585945834,027.dat,0.5066795628727103,2.928912705167042e-07,322.49165960000005,125.0,0.9126306546273302,0.5400347394515411,0.05124,12.1707591,2.3555335588624864,016.dat,0.20413525964262166,3.134281160857596e-08,322.4915937,94.0,0.6663256092655203,0.3706378003718451,0.049303571428571454,12.1707561,2.4344230051761664,027.dat,0.6860848624833696,4.023125972147133e-07,322.4915635,0.864274135733,3.178917657328138e-07,0.3959999999999995,125.0,0.5400347394515411,0.05124,2.3555335588624864,M15_3,Ndata,M15_3_016,322.4915937,12.1707591,,,,,,13.6,,0.6389895043883882,,,,,,0.0,,,13.001821138211383,??,0.864274135733,0.4036833853039905,0.4379340512888437
V155,,,,,,,,,,,84.0,0.3945298247587203,0.2708992802814616,0.0544056603773585,12.1697469,2.677600744241928,042.dat,0.6094037207768429,7.004566041954018e-06,322.4907086,114.0,0.5635331963534487,0.3568852975173189,0.05129850746268655,12.169706300000001,2.445619836646129,024.dat,1.083417446276588,8.906533722505617e-07,322.4906561,,,,,,,,,,,0.9118914273339936,2.66179469976544e-07,0.4259999999999989,114.0,0.3568852975173189,0.05129850746268655,2.445619836646129,M15_3,Ndata,M15_3_024,322.4906561,12.169706300000001,,,,,14.53,,,0.6810500932256387,,,,,,0.0,,,14.773247524752474,Cepheid,0.9118914273339936,0.4542853753373919,0.5502454175714337
V158,,,,,,,,,,,111.0,0.7102316867432101,0.2410652430507343,0.19713245033112586,12.1030835,0.5342824615654735,057.dat,1.0945639029131171,1.1097942436407247e-06,322.4675592,,,,,,,,,,,,,,,,,,,,,0.1180828903016581,9.70581722751577e-09,0.6769999999999983,111.0,0.2410652430507343,0.19713245033112586,0.5342824615654735,M15_2,Ndata,M15_2_057,322.4675592,12.1030835,,,,,19.6,20.38,,0.1180828903016581,,,,,,0.0,,,19.97094495412844,??,0.15505619314984015,0.7823616253603021,0.6955533414748949
